customer_id,name,email,join_date,preferred_channel,preferred_category,recency_days,frequency_purchases,monetary_total_spend,avg_order_value,website_visits_30d,product_views_30d,cart_additions_30d,cart_abandonments_30d,email_opens_30d,email_clicks_30d,support_tickets_30d,engagement_change_pct,return_rate,discount_dependency_ratio,spend_30d,spend_90d,purchase_velocity,churn_label,purchase_intent_label,clv,archetype
C1249,Aarav Joshi,aarav.joshi71@example.com,2024-01-15,Push,Sports & Fitness,115,1,2053.19,2053.19,1,1,1,0,0,0,4,-51.5,0.219,0.757,0.0,205.32,30.0,1,0,1000.0,dormant
C1250,Vikram Verma,vikram.verma77@example.com,2024-01-15,WhatsApp,Home & Kitchen,25,8,18824.73,2353.09,57,52,18,6,20,8,0,22.3,0.094,0.647,5647.42,13177.31,50.4,0,1,36002.91,high_intent
C1251,Kavya Chawla,kavya.chawla93@example.com,2024-01-15,Email,Sports & Fitness,59,5,9296.75,1859.35,9,12,5,1,5,3,2,-11.5,0.041,0.406,0.0,6507.72,70.8,1,0,4902.05,low_active
C1252,Meera Gupta,meera.gupta32@example.com,2024-01-15,Phone,Beauty & Care,117,9,57680.28,6408.92,3,11,3,6,1,2,6,-50.4,0.113,0.533,0.0,5768.03,5.0,1,0,14420.07,at_risk
C1253,Priya Chawla,priya.chawla28@example.com,2024-01-15,WhatsApp,Fashion,89,18,298053.08,16558.5,3,12,1,4,3,0,4,-59.5,0.191,0.305,0.0,208637.16,20.5,1,0,73705.54,at_risk
C1254,Aditya Patel,aditya.patel98@example.com,2024-01-15,Push,Home & Kitchen,4,12,88874.03,7406.17,18,74,19,3,13,10,1,21.8,0.052,0.173,26662.21,62211.82,8.2,0,1,192615.14,loyal
C1255,Arjun Singh,arjun.singh79@example.com,2024-01-15,WhatsApp,Beauty & Care,51,2,5384.54,2692.27,6,19,1,0,4,1,1,8.4,0.034,0.344,0.0,3769.18,207.0,1,0,5510.09,low_active
C1256,Kabir Verma,kabir.verma19@example.com,2024-01-15,Email,Beauty & Care,6,16,88409.0,5525.56,50,36,15,3,8,10,2,39.5,0.02,0.225,26522.7,61886.3,23.8,0,1,199250.79,loyal
C1257,Neha Rao,neha.rao65@example.com,2024-01-15,WhatsApp,Electronics,13,5,30330.11,6066.02,32,92,25,9,27,10,1,59.2,0.021,0.531,9099.03,21231.08,38.0,0,1,67255.54,high_intent
C1258,Meera Patel,meera.patel22@example.com,2024-01-15,SMS,Sports & Fitness,20,9,18640.19,2071.13,29,46,19,4,23,7,1,44.5,0.023,0.431,5592.06,13048.13,8.9,0,1,41076.39,high_intent
C1259,Tanvi Chawla,tanvi.chawla35@example.com,2024-01-15,WhatsApp,Fashion,66,28,147172.7,5256.17,5,3,4,2,2,1,5,-46.6,0.238,0.62,0.0,103020.89,5.0,1,0,36793.18,at_risk
C1260,Ishita Mehta,ishita.mehta21@example.com,2024-01-15,Phone,Beauty & Care,6,35,160773.63,4593.53,39,72,10,3,9,8,1,8.7,0.055,0.277,48232.09,112541.54,19.6,0,1,182987.85,loyal
C1261,Siddharth Mehta,siddharth.mehta38@example.com,2024-01-15,Phone,Electronics,5,18,255647.76,14202.65,20,69,18,1,25,4,1,6.8,0.048,0.277,76694.33,178953.43,16.9,0,1,532611.21,loyal
C1262,Varun Kumar,varun.kumar78@example.com,2024-01-15,Phone,Fashion,150,2,3856.35,1928.17,0,3,0,2,2,0,0,-49.9,0.118,0.789,0.0,385.63,258.0,1,0,1000.0,dormant
C1263,Siddharth Gupta,siddharth.gupta31@example.com,2024-01-15,Email,Fashion,2,39,533723.12,13685.21,20,80,11,1,16,9,2,24.2,0.067,0.213,160116.94,373606.18,6.3,0,1,1186778.63,loyal
C1264,Rohan Verma,rohan.verma59@example.com,2024-01-15,SMS,Sports & Fitness,13,6,29529.7,4921.62,53,98,8,10,29,15,1,71.2,0.027,0.424,8858.91,20670.79,99.8,0,1,42384.88,high_intent
C1265,Priya Kumar,priya.kumar29@example.com,2024-01-15,Phone,Sports & Fitness,19,18,80897.55,4494.31,21,97,8,2,25,9,1,35.5,0.025,0.344,24269.26,56628.28,10.1,0,1,177061.94,loyal
C1266,Kabir Kumar,kabir.kumar93@example.com,2024-01-15,Phone,Sports & Fitness,105,9,54864.04,6096.0,3,6,4,3,4,2,7,-35.5,0.232,0.499,0.0,5486.4,58.6,1,0,9499.7,at_risk
C1267,Arjun Sharma,arjun.sharma60@example.com,2024-01-15,Email,Electronics,26,9,55573.3,6174.81,37,87,8,6,19,10,1,36.0,0.1,0.79,16671.99,38901.31,41.0,0,1,111521.51,high_intent
C1268,Ishita Verma,ishita.verma39@example.com,2024-01-15,Push,Beauty & Care,35,3,3716.98,1238.99,15,18,5,0,3,4,0,5.4,0.036,0.209,0.0,2601.89,55.7,0,0,6445.64,low_active
C1269,Kavya Chawla,kavya.chawla76@example.com,2024-01-15,WhatsApp,Sports & Fitness,65,10,108645.9,10864.59,5,10,4,3,4,2,2,-31.6,0.245,0.597,0.0,76052.13,41.2,1,0,24062.96,at_risk
C1270,Neha Patel,neha.patel35@example.com,2024-01-15,Email,Electronics,103,9,79928.05,8880.89,6,5,3,4,3,2,5,-56.4,0.298,0.316,0.0,7992.81,9.9,1,0,19982.01,at_risk
C1271,Priya Sharma,priya.sharma40@example.com,2024-01-15,SMS,Sports & Fitness,147,1,1657.35,1657.35,1,4,1,1,0,1,0,-68.1,0.195,0.592,0.0,165.74,411.0,1,0,1000.0,dormant
C1272,Meera Sharma,meera.sharma59@example.com,2024-01-15,Email,Sports & Fitness,189,1,2301.4,2301.4,0,1,0,1,2,1,4,-68.9,0.105,0.655,0.0,230.14,80.0,1,0,1000.0,dormant
C1273,Aarav Sharma,aarav.sharma70@example.com,2024-01-15,Email,Sports & Fitness,192,1,921.32,921.32,0,2,1,2,2,1,3,-58.9,0.176,0.74,0.0,92.13,165.0,1,0,1000.0,dormant
C1274,Arjun Singh,arjun.singh68@example.com,2024-01-15,Email,Beauty & Care,10,45,515151.54,11447.81,54,75,8,0,24,14,1,36.8,0.023,0.159,154545.46,360606.08,6.4,0,1,1244832.72,loyal
C1275,Riya Rao,riya.rao87@example.com,2024-01-15,Push,Electronics,151,1,861.95,861.95,1,2,1,1,1,1,1,-47.3,0.148,0.448,0.0,86.2,319.0,1,0,1000.0,dormant
C1276,Vikram Joshi,vikram.joshi40@example.com,2024-01-15,Phone,Beauty & Care,174,2,2781.22,1390.61,2,1,0,2,1,1,2,-64.3,0.122,0.656,0.0,278.12,44.0,1,0,1000.0,dormant
C1277,Kavya Kumar,kavya.kumar59@example.com,2024-01-15,Phone,Sports & Fitness,7,33,243821.13,7388.52,60,53,20,2,24,8,0,38.9,0.028,0.264,73146.34,170674.79,5.0,0,1,591386.2,loyal
C1278,Riya Gupta,riya.gupta47@example.com,2024-01-15,SMS,Fashion,78,25,403726.08,16149.04,3,12,3,2,1,1,3,-68.5,0.294,0.482,0.0,282608.26,5.2,1,0,100931.52,at_risk
C1279,Meera Kumar,meera.kumar52@example.com,2024-01-15,Push,Sports & Fitness,10,41,140167.08,3418.71,22,85,6,0,23,7,2,10.9,0.046,0.184,42050.12,98116.96,10.0,0,1,257708.33,loyal
C1280,Priya Kumar,priya.kumar77@example.com,2024-01-15,SMS,Electronics,24,2,3495.91,1747.95,7,15,4,3,3,3,2,-7.5,0.086,0.412,1048.77,2447.14,167.5,1,0,3684.8,low_active
C1281,Neha Verma,neha.verma72@example.com,2024-01-15,Email,Home & Kitchen,2,12,55142.88,4595.24,43,60,11,1,13,11,0,6.3,0.062,0.266,16542.86,38600.02,30.8,0,1,126131.01,loyal
C1282,Vikram Rao,vikram.rao65@example.com,2024-01-15,SMS,Beauty & Care,16,9,62883.97,6987.11,44,40,9,8,16,17,1,76.4,0.067,0.747,18865.19,44018.78,75.3,0,1,80627.12,high_intent
C1283,Aarav Singh,aarav.singh77@example.com,2024-01-15,WhatsApp,Electronics,8,26,101373.88,3899.0,59,69,14,1,11,10,2,14.4,0.014,0.233,30412.16,70961.72,8.7,0,1,232029.63,loyal
C1284,Karan Mehta,karan.mehta31@example.com,2024-01-15,WhatsApp,Home & Kitchen,127,2,1157.37,578.69,2,4,1,1,2,0,2,-83.9,0.14,0.86,0.0,115.74,48.0,1,0,1000.0,dormant
C1285,Ishita Singh,ishita.singh34@example.com,2024-01-15,SMS,Electronics,74,15,174344.88,11622.99,3,5,1,6,4,0,2,-72.9,0.13,0.695,0.0,122041.42,13.2,1,0,43586.22,at_risk
C1286,Pooja Sharma,pooja.sharma58@example.com,2024-01-15,Push,Sports & Fitness,169,1,509.88,509.88,2,0,0,2,0,0,0,-42.4,0.178,0.821,0.0,50.99,685.0,1,0,1000.0,dormant
C1287,Kavya Chawla,kavya.chawla58@example.com,2024-01-15,Phone,Home & Kitchen,18,4,19405.5,4851.37,33,120,8,6,23,16,0,54.2,0.073,0.456,5821.65,13583.85,39.0,0,1,45085.71,high_intent
C1288,Varun Mehta,varun.mehta89@example.com,2024-01-15,Email,Beauty & Care,4,44,279361.47,6349.12,54,40,14,0,11,11,0,29.7,0.024,0.268,83808.44,195553.03,14.8,0,1,381228.93,loyal
C1289,Tanvi Patel,tanvi.patel43@example.com,2024-01-15,Email,Home & Kitchen,180,2,1375.6,687.8,1,1,0,2,1,0,3,-56.4,0.139,0.821,0.0,137.56,282.5,1,0,1000.0,dormant
C1290,Rahul Patel,rahul.patel10@example.com,2024-01-15,WhatsApp,Electronics,19,43,479786.45,11157.82,24,36,7,0,16,14,0,34.3,0.076,0.271,143935.93,335850.52,5.0,0,1,1118447.75,loyal
C1291,Siddharth Mehta,siddharth.mehta43@example.com,2024-01-15,WhatsApp,Electronics,29,4,22064.03,5516.01,22,77,19,10,20,12,0,80.8,0.066,0.412,6619.21,15444.82,126.2,0,1,35478.61,high_intent
C1292,Priya Sharma,priya.sharma11@example.com,2024-01-15,Email,Home & Kitchen,135,2,3758.11,1879.05,2,2,0,1,1,0,0,-56.2,0.093,0.695,0.0,375.81,85.5,1,0,1000.0,dormant
C1293,Arjun Kumar,arjun.kumar68@example.com,2024-01-15,SMS,Beauty & Care,98,28,393986.9,14070.96,3,3,2,2,1,0,5,-69.7,0.232,0.7,0.0,39398.69,11.0,1,0,98496.73,at_risk
C1294,Karan Chawla,karan.chawla82@example.com,2024-01-15,Email,Sports & Fitness,13,34,500299.03,14714.68,54,28,9,3,23,5,1,19.2,0.071,0.296,150089.71,350209.32,14.1,0,1,851082.78,loyal
C1295,Siddharth Sharma,siddharth.sharma18@example.com,2024-01-15,Push,Electronics,25,10,62999.2,6299.92,69,113,15,9,20,14,0,81.5,0.052,0.531,18899.76,44099.44,29.7,0,1,152311.57,high_intent
C1296,Kavya Patel,kavya.patel71@example.com,2024-01-15,SMS,Fashion,50,5,12886.31,2577.26,4,5,2,3,8,4,0,7.9,0.102,0.331,0.0,9020.42,76.8,1,0,13001.81,low_active
C1297,Rohan Chawla,rohan.chawla51@example.com,2024-01-15,Push,Home & Kitchen,18,5,5322.3,1064.46,7,17,4,1,2,4,1,1.3,0.031,0.297,1596.69,3725.61,55.2,0,0,8978.91,low_active
C1298,Karan Chawla,karan.chawla21@example.com,2024-01-15,SMS,Home & Kitchen,60,23,223903.52,9734.94,1,3,4,5,0,2,6,-40.2,0.178,0.479,0.0,156732.46,23.5,1,0,37835.55,at_risk
C1299,Aarav Verma,aarav.verma87@example.com,2024-01-15,Push,Sports & Fitness,18,25,179141.18,7165.65,56,83,15,2,9,7,1,13.0,0.015,0.251,53742.35,125398.83,26.5,0,1,216343.67,loyal
C1300,Rahul Joshi,rahul.joshi89@example.com,2024-01-15,SMS,Home & Kitchen,60,4,8651.52,2162.88,5,8,2,0,4,3,2,-1.1,0.064,0.459,0.0,6056.06,161.0,1,0,3362.67,low_active
C1301,Meera Joshi,meera.joshi76@example.com,2024-01-15,WhatsApp,Electronics,8,9,41532.14,4614.68,28,92,11,6,29,9,0,21.8,0.047,0.552,12459.64,29072.5,45.8,0,1,77942.62,high_intent
C1302,Priya Kumar,priya.kumar37@example.com,2024-01-15,Email,Home & Kitchen,58,21,270121.54,12862.93,1,12,1,5,3,2,6,-48.3,0.222,0.606,0.0,189085.08,23.7,1,0,49495.16,at_risk
C1303,Varun Gupta,varun.gupta73@example.com,2024-01-15,Phone,Electronics,50,4,9519.48,2379.87,13,20,5,1,7,2,2,13.7,0.032,0.259,0.0,6663.64,8.5,1,0,10772.13,low_active
C1304,Vikram Verma,vikram.verma59@example.com,2024-01-15,Phone,Home & Kitchen,17,36,381363.62,10593.43,41,56,13,3,18,8,1,36.4,0.027,0.332,114409.09,266954.53,17.9,0,1,490127.72,loyal
C1305,Vikram Gupta,vikram.gupta62@example.com,2024-01-15,Phone,Home & Kitchen,18,32,453774.41,14180.45,60,95,11,1,14,13,2,17.3,0.017,0.221,136132.32,317642.09,20.2,0,1,576990.61,loyal
C1306,Meera Singh,meera.singh96@example.com,2024-01-15,Email,Sports & Fitness,114,30,235285.18,7842.84,6,3,3,6,3,2,6,-59.6,0.261,0.516,0.0,23528.52,5.5,1,0,58821.29,at_risk
C1307,Kavya Joshi,kavya.joshi46@example.com,2024-01-15,WhatsApp,Sports & Fitness,58,8,107005.39,13375.67,7,4,1,2,1,1,3,-39.2,0.155,0.465,0.0,74903.77,57.8,1,0,21134.72,at_risk
C1308,Meera Mehta,meera.mehta28@example.com,2024-01-15,Push,Fashion,18,14,66701.14,4764.37,37,82,8,1,25,10,0,28.8,0.023,0.231,20010.34,46690.8,6.6,0,1,154394.44,loyal
C1309,Varun Mehta,varun.mehta98@example.com,2024-01-15,SMS,Beauty & Care,41,3,3105.39,1035.13,12,6,1,2,3,4,0,2.0,0.053,0.489,0.0,2173.77,26.0,0,0,4163.79,low_active
C1310,Pooja Rao,pooja.rao79@example.com,2024-01-15,Email,Fashion,12,9,60650.56,6738.95,31,49,13,5,26,7,1,58.5,0.023,0.653,18195.17,42455.39,71.9,0,1,79599.87,high_intent
C1311,Ananya Kumar,ananya.kumar45@example.com,2024-01-15,Push,Fashion,110,3,5109.67,1703.22,1,0,1,1,2,0,0,-49.0,0.227,0.437,0.0,510.97,199.7,1,0,1000.0,dormant
C1312,Vikram Singh,vikram.singh86@example.com,2024-01-15,Phone,Home & Kitchen,16,34,344666.92,10137.26,19,65,12,1,24,5,2,19.4,0.069,0.325,103400.08,241266.84,5.0,0,1,684497.99,loyal
C1313,Neha Kumar,neha.kumar79@example.com,2024-01-15,SMS,Electronics,89,15,105401.99,7026.8,4,12,3,4,2,1,3,-36.0,0.155,0.629,0.0,73781.39,38.6,1,0,16611.28,at_risk
C1314,Tanvi Joshi,tanvi.joshi70@example.com,2024-01-15,WhatsApp,Electronics,89,22,315663.66,14348.35,4,12,2,2,2,1,2,-70.2,0.225,0.481,0.0,220964.56,27.5,1,0,47689.25,at_risk
C1315,Arjun Mehta,arjun.mehta79@example.com,2024-01-15,WhatsApp,Sports & Fitness,29,7,18144.65,2592.09,52,105,22,7,11,10,0,71.6,0.089,0.487,5443.4,12701.26,45.6,0,1,42815.76,high_intent
C1316,Rahul Joshi,rahul.joshi20@example.com,2024-01-15,Email,Sports & Fitness,18,12,33545.79,2795.48,55,33,11,1,21,5,0,27.5,0.052,0.237,10063.74,23482.05,10.7,0,1,78797.18,loyal
C1317,Riya Kumar,riya.kumar92@example.com,2024-01-15,Email,Electronics,15,33,243748.72,7386.32,17,36,7,0,13,8,2,25.8,0.045,0.347,73124.62,170624.1,5.0,0,1,519094.52,loyal
C1318,Rohan Rao,rohan.rao39@example.com,2024-01-15,SMS,Beauty & Care,15,37,414004.36,11189.31,42,65,5,3,11,12,0,19.2,0.04,0.279,124201.31,289803.05,7.9,0,1,929850.28,loyal
C1319,Tanvi Verma,tanvi.verma84@example.com,2024-01-15,WhatsApp,Home & Kitchen,47,1,2980.76,2980.76,8,14,5,0,4,4,1,-11.1,0.039,0.417,0.0,2086.53,76.0,1,0,2831.9,low_active
C1320,Arjun Sharma,arjun.sharma70@example.com,2024-01-15,Phone,Fashion,7,8,26256.35,3282.04,70,109,17,9,14,10,1,25.6,0.027,0.758,7876.9,18379.44,23.8,0,1,57965.16,high_intent
C1321,Aarav Joshi,aarav.joshi81@example.com,2024-01-15,WhatsApp,Electronics,1,37,242059.35,6542.14,49,95,7,2,14,15,2,12.9,0.035,0.117,72617.8,169441.54,5.0,0,1,551636.67,loyal
C1322,Pooja Patel,pooja.patel62@example.com,2024-01-15,Phone,Fashion,8,4,7757.93,1939.48,34,118,16,5,13,8,0,76.0,0.039,0.616,2327.38,5430.55,172.8,0,1,9969.79,high_intent
C1323,Riya Chawla,riya.chawla92@example.com,2024-01-15,WhatsApp,Home & Kitchen,175,1,1801.75,1801.75,1,0,0,2,2,1,2,-63.4,0.115,0.5,0.0,180.18,592.0,1,0,1000.0,dormant
C1324,Pooja Gupta,pooja.gupta95@example.com,2024-01-15,WhatsApp,Home & Kitchen,54,1,2987.11,2987.11,7,15,4,3,4,3,2,4.9,0.08,0.419,0.0,2090.98,270.0,1,0,2016.71,low_active
C1325,Karan Gupta,karan.gupta82@example.com,2024-01-15,Push,Home & Kitchen,16,4,7563.7,1890.93,20,80,15,10,17,17,1,59.4,0.097,0.47,2269.11,5294.59,152.5,0,1,9582.78,high_intent
C1326,Kabir Singh,kabir.singh27@example.com,2024-01-15,SMS,Beauty & Care,43,3,3726.16,1242.05,8,20,5,0,3,1,1,1.1,0.039,0.335,0.0,2608.31,123.0,1,0,4508.73,low_active
C1327,Vikram Joshi,vikram.joshi35@example.com,2024-01-15,WhatsApp,Electronics,16,5,7823.29,1564.66,14,5,5,3,8,2,0,4.9,0.102,0.478,2346.99,5476.3,59.8,0,0,14136.79,low_active
C1328,Riya Mehta,riya.mehta79@example.com,2024-01-15,SMS,Fashion,12,37,277183.61,7491.45,29,100,14,1,22,12,2,10.3,0.079,0.332,83155.08,194028.53,15.7,0,1,359125.3,loyal
C1329,Rohan Kumar,rohan.kumar56@example.com,2024-01-15,WhatsApp,Fashion,30,4,27892.87,6973.22,68,105,12,7,15,8,0,56.5,0.07,0.436,8367.86,19525.01,136.0,0,1,43594.36,high_intent
C1330,Ishita Singh,ishita.singh15@example.com,2024-01-15,SMS,Fashion,19,3,3242.91,1080.97,9,12,1,1,6,3,1,9.8,0.1,0.413,972.87,2270.04,84.7,0,0,5876.26,low_active
C1331,Ishita Chawla,ishita.chawla15@example.com,2024-01-15,Push,Electronics,17,29,182384.03,6289.1,31,99,10,3,20,9,2,14.2,0.035,0.122,54715.21,127668.82,5.0,0,1,348889.59,loyal
C1332,Rohan Joshi,rohan.joshi42@example.com,2024-01-15,Email,Sports & Fitness,141,2,3215.21,1607.6,1,3,1,2,0,0,3,-74.7,0.129,0.568,0.0,321.52,207.5,1,0,1000.0,dormant
C1333,Neha Patel,neha.patel19@example.com,2024-01-15,Push,Fashion,7,4,19407.67,4851.92,30,86,11,9,17,12,1,84.4,0.06,0.797,5822.3,13585.37,139.0,0,1,30377.61,high_intent
C1334,Priya Chawla,priya.chawla96@example.com,2024-01-15,SMS,Fashion,165,1,917.02,917.02,2,3,0,0,0,0,4,-43.5,0.073,0.79,0.0,91.7,520.0,1,0,1000.0,dormant
C1335,Karan Gupta,karan.gupta27@example.com,2024-01-15,Phone,Electronics,118,12,215106.76,17925.56,1,4,3,3,4,1,6,-31.6,0.261,0.616,0.0,21510.68,56.2,1,0,29122.39,at_risk
C1336,Karan Sharma,karan.sharma94@example.com,2024-01-15,WhatsApp,Fashion,102,27,118141.95,4375.63,8,9,2,3,3,2,3,-54.9,0.135,0.578,0.0,11814.19,11.9,1,0,29535.49,at_risk
C1337,Karan Gupta,karan.gupta89@example.com,2024-01-15,Push,Fashion,88,22,430878.22,19585.37,2,5,4,5,1,0,2,-43.0,0.264,0.353,0.0,301614.75,25.1,1,0,71098.8,at_risk
C1338,Aditya Joshi,aditya.joshi74@example.com,2024-01-15,Email,Sports & Fitness,102,1,2345.51,2345.51,1,4,0,2,2,0,0,-65.6,0.171,0.759,0.0,234.55,459.0,1,0,1000.0,dormant
C1339,Ishita Gupta,ishita.gupta87@example.com,2024-01-15,WhatsApp,Beauty & Care,17,38,333718.89,8782.08,38,30,18,1,23,10,1,19.0,0.02,0.192,100115.67,233603.22,15.3,0,1,462679.52,loyal
C1340,Karan Rao,karan.rao22@example.com,2024-01-15,Email,Home & Kitchen,16,26,73388.87,2822.65,20,61,18,2,14,4,2,9.7,0.077,0.237,22016.66,51372.21,17.9,0,1,102739.98,loyal
C1341,Aarav Rao,aarav.rao76@example.com,2024-01-15,Phone,Electronics,138,3,4094.99,1365.0,0,2,1,1,0,0,3,-74.4,0.151,0.564,0.0,409.5,50.0,1,0,1023.75,dormant
C1342,Karan Mehta,karan.mehta43@example.com,2024-01-15,SMS,Sports & Fitness,12,29,304799.54,10510.33,58,75,11,3,25,12,1,12.6,0.053,0.263,91439.86,213359.68,19.9,0,1,431296.32,loyal
C1343,Neha Singh,neha.singh81@example.com,2024-01-15,SMS,Home & Kitchen,10,34,111073.59,3266.87,60,75,9,0,15,11,2,32.3,0.042,0.115,33322.08,77751.51,17.6,0,1,161750.51,loyal
C1344,Neha Verma,neha.verma37@example.com,2024-01-15,SMS,Home & Kitchen,192,3,1846.68,615.56,2,0,0,1,2,0,0,-55.2,0.247,0.444,0.0,184.67,183.3,1,0,1000.0,dormant
C1345,Vikram Chawla,vikram.chawla86@example.com,2024-01-15,WhatsApp,Electronics,9,26,104450.11,4017.31,38,35,6,3,20,13,2,15.6,0.017,0.273,31335.03,73115.08,18.3,0,1,170269.35,loyal
C1346,Varun Mehta,varun.mehta86@example.com,2024-01-15,Email,Beauty & Care,15,12,106413.32,8867.78,27,91,14,1,9,13,2,39.9,0.067,0.254,31924.0,74489.32,7.3,0,1,242261.8,loyal
C1347,Varun Patel,varun.patel88@example.com,2024-01-15,WhatsApp,Home & Kitchen,75,28,380974.42,13606.23,1,4,1,4,3,1,7,-48.6,0.185,0.352,0.0,266682.09,7.2,1,0,95243.6,at_risk
C1348,Arjun Kumar,arjun.kumar85@example.com,2024-01-15,Phone,Electronics,184,3,4198.71,1399.57,0,0,1,2,2,1,2,-80.3,0.124,0.548,0.0,419.87,78.3,1,0,1049.68,dormant
C1349,Kabir Patel,kabir.patel87@example.com,2024-01-15,SMS,Beauty & Care,51,1,2413.95,2413.95,8,10,4,0,6,1,2,8.1,0.031,0.325,0.0,1689.76,229.0,1,0,2476.25,low_active
C1350,Meera Singh,meera.singh24@example.com,2024-01-15,Push,Sports & Fitness,29,6,9748.5,1624.75,64,96,20,8,25,18,0,38.2,0.081,0.455,2924.55,6823.95,92.5,0,1,14233.02,high_intent
C1351,Rahul Chawla,rahul.chawla97@example.com,2024-01-15,Phone,Electronics,18,3,8696.44,2898.81,36,48,20,9,17,16,0,20.8,0.039,0.79,2608.93,6087.51,167.0,0,1,12131.77,high_intent
C1352,Rahul Kumar,rahul.kumar55@example.com,2024-01-15,Phone,Electronics,59,3,8733.21,2911.07,7,14,1,3,7,3,0,-0.4,0.04,0.364,0.0,6113.25,186.0,1,0,4348.79,low_active
C1353,Riya Gupta,riya.gupta70@example.com,2024-01-15,Push,Fashion,21,6,41929.93,6988.32,31,64,23,9,16,9,0,26.9,0.059,0.46,12578.98,29350.95,58.5,0,1,77063.25,high_intent
C1354,Kabir Patel,kabir.patel39@example.com,2024-01-15,Email,Sports & Fitness,90,12,186420.84,15535.07,2,3,1,5,4,0,6,-51.2,0.175,0.458,0.0,130494.59,19.8,1,0,46605.21,at_risk
C1355,Ananya Chawla,ananya.chawla57@example.com,2024-01-15,Push,Beauty & Care,21,6,39615.65,6602.61,51,63,24,6,22,9,0,82.4,0.096,0.715,11884.69,27730.95,110.8,0,1,52824.71,high_intent
C1356,Ananya Joshi,ananya.joshi64@example.com,2024-01-15,Phone,Electronics,109,19,279267.51,14698.29,7,12,2,5,0,2,6,-53.1,0.151,0.636,0.0,27926.75,27.3,1,0,49100.5,at_risk
C1357,Siddharth Singh,siddharth.singh98@example.com,2024-01-15,WhatsApp,Fashion,13,18,247896.45,13772.02,35,71,13,1,25,8,0,21.2,0.055,0.265,74368.93,173527.51,5.0,0,1,567699.64,loyal
C1358,Kabir Chawla,kabir.chawla88@example.com,2024-01-15,Push,Fashion,153,2,3546.68,1773.34,0,3,1,1,1,1,3,-59.3,0.063,0.611,0.0,354.67,190.5,1,0,1000.0,dormant
C1359,Neha Rao,neha.rao26@example.com,2024-01-15,Email,Electronics,9,27,316383.9,11717.92,50,80,17,1,12,15,0,22.9,0.058,0.11,94915.17,221468.73,22.9,0,1,444754.74,loyal
C1360,Ishita Sharma,ishita.sharma32@example.com,2024-01-15,SMS,Fashion,17,32,366529.36,11454.04,46,63,13,0,20,5,2,7.5,0.015,0.103,109958.81,256570.55,14.4,0,1,608687.58,loyal
C1361,Neha Sharma,neha.sharma37@example.com,2024-01-15,SMS,Electronics,147,3,5925.05,1975.02,1,2,1,1,2,1,2,-72.3,0.109,0.51,0.0,592.5,96.7,1,0,1481.26,dormant
C1362,Aarav Kumar,aarav.kumar25@example.com,2024-01-15,Phone,Fashion,51,5,11275.08,2255.02,14,10,3,2,4,4,2,-9.4,0.046,0.23,0.0,7892.56,77.8,1,0,7069.93,low_active
C1363,Siddharth Verma,siddharth.verma58@example.com,2024-01-15,Push,Beauty & Care,55,2,4963.24,2481.62,6,15,4,3,8,1,0,-7.0,0.032,0.225,0.0,3474.27,329.0,1,0,1924.45,low_active
C1364,Neha Singh,neha.singh39@example.com,2024-01-15,Push,Home & Kitchen,180,2,2181.78,1090.89,2,3,1,1,1,1,3,-51.5,0.175,0.529,0.0,218.18,175.5,1,0,1000.0,dormant
C1365,Neha Gupta,neha.gupta12@example.com,2024-01-15,Email,Home & Kitchen,3,25,100433.26,4017.33,25,75,8,0,10,11,2,26.5,0.064,0.261,30129.98,70303.28,6.3,0,1,230405.05,loyal
C1366,Ananya Sharma,ananya.sharma60@example.com,2024-01-15,WhatsApp,Electronics,11,4,7090.73,1772.68,25,89,17,5,17,17,1,87.8,0.084,0.517,2127.22,4963.51,141.5,0,1,11124.24,high_intent
C1367,Siddharth Gupta,siddharth.gupta26@example.com,2024-01-15,Email,Electronics,94,3,5111.29,1703.76,1,2,1,1,2,1,4,-60.9,0.2,0.787,0.0,511.13,189.7,1,0,1000.0,dormant
C1368,Siddharth Gupta,siddharth.gupta99@example.com,2024-01-15,Email,Sports & Fitness,53,4,4327.24,1081.81,14,18,5,2,4,4,2,-4.9,0.114,0.267,0.0,3029.07,145.5,1,0,1905.02,low_active
C1369,Sanya Verma,sanya.verma66@example.com,2024-01-15,Push,Beauty & Care,78,12,124143.68,10345.31,5,2,1,6,1,1,4,-53.0,0.223,0.677,0.0,86900.58,28.8,1,0,31035.92,at_risk
C1370,Ishita Joshi,ishita.joshi11@example.com,2024-01-15,SMS,Home & Kitchen,1,39,156731.92,4018.77,33,54,5,2,14,10,2,11.9,0.072,0.261,47019.58,109712.34,13.7,0,1,232875.0,loyal
C1371,Kavya Kumar,kavya.kumar41@example.com,2024-01-15,SMS,Beauty & Care,73,16,269937.57,16871.1,2,8,2,6,4,2,7,-31.9,0.269,0.668,0.0,188956.3,12.3,1,0,67484.39,at_risk
C1372,Kabir Mehta,kabir.mehta93@example.com,2024-01-15,Push,Beauty & Care,69,10,158357.13,15835.71,3,4,3,2,3,2,5,-52.0,0.268,0.591,0.0,110849.99,57.4,1,0,25174.37,at_risk
C1373,Kabir Rao,kabir.rao72@example.com,2024-01-15,Push,Electronics,24,1,2243.56,2243.56,12,5,2,0,4,3,0,-9.7,0.079,0.495,673.07,1570.49,222.0,0,0,3709.91,low_active
